CarNumber,LastName,Sector,Time,EntryTime,ExitTime,Lap,Flag
8,Chilton,S7,9.1489,59244.6766,59253.8255,19,Green
83,Kimball,S7,9.0505,59768.4645,59777.515,19,Checker
14,Munoz,S7,9.1331,59139.5192,59148.6523,19,Green
19,Jones,S7,9.4183,59585.0907,59594.509,19,Green
18,Gutierrez,S7,8.9667,59104.738,59113.7047,19,Green
21,Hildebrand,S7,8.7989,59472.4017,59481.2006,20,Green
16,Servia,S7,9.2211,59746.3917,59755.6128,20,Checker
18,Gutierrez,S7,8.6905,59209.6587,59218.3492,20,Green
21,Hildebrand,S7,8.8362,59603.1022,59611.9384,21,Green
21,Hildebrand,S7,8.8856,59706.8252,59715.7108,22,Checker
9,Dixon,S8,1.9957,57190.1699,57192.1656,0,Green
2,Newgarden,S8,1.9267,57152.0292,57153.9559,0,Green
8,Chilton,S8,1.9927,55912.5854,55914.5781,0,Green
27,Andretti,S8,1.9972,56237.9882,56239.9854,0,Green
83,Kimball,S8,1.96,55944.4918,55946.4518,0,Green
20,Pigot,S8,1.9982,56814.5179,56816.5161,0,Green
19,Jones,S8,2.0509,56242.8491,56244.9,0,Green
4,Daly,S8,2.1153,55928.0684,55930.1837,0,Green
7,Aleshin,S8,1.9925,56185.1938,56187.1863,0,Green
26,Sato,S8,1.9918,55958.5454,55960.5372,0,Green
21,Hildebrand,S8,2.1482,55926.8259,55928.9741,0,Green
12,Power,S8,1.9826,57304.7806,57306.7632,0,Green
10,Kanaan,S8,1.95,56685.026,56686.976,0,Green
16,Servia,S8,2.0323,55934.4582,55936.4905,0,Green
3,Castroneves,S8,1.9624,57182.9829,57184.9453,0,Green
98,Rossi,S8,2.0093,55977.5387,55979.548,0,Green
3,Castroneves,S8,1.9305,57258.9148,57260.8453,1,Green
15,Rahal,S8,1.9942,57009.9407,57011.9349,1,Green
98,Rossi,S8,1.9448,56054.9652,56056.91,1,Green
1,Pagenaud,S8,1.9664,56743.765,56745.7314,1,Green
7,Aleshin,S8,1.9484,56261.7662,56263.7146,1,Green
14,Munoz,S8,2.0169,56062.1229,56064.1398,1,Green
18,Gutierrez,S8,2.0482,56736.1298,56738.178,1,Green
5,Hinchcliffe,S8,1.9768,56682.8418,56684.8186,1,Green
4,Daly,S8,1.9645,56010.4206,56012.3851,1,Green
2,Newgarden,S8,1.9344,57228.6237,57230.5581,1,Green
8,Chilton,S8,1.9642,55990.334,55992.2982,1,Green
83,Kimball,S8,1.998,56021.7673,56023.7653,1,Green
20,Pigot,S8,1.9891,56894.1595,56896.1486,1,Green
26,Sato,S8,1.9517,56037.0814,56039.0331,1,Green
21,Hildebrand,S8,2.0343,56005.7709,56007.8052,1,Green
12,Power,S8,1.9446,57383.2679,57385.2125,1,Green
28,Hunter-Reay,S8,1.9643,56680.0866,56682.0509,1,Green
10,Kanaan,S8,1.9309,56765.0465,56766.9774,1,Green
16,Servia,S8,1.9825,56014.0492,56016.0317,1,Green
5,Hinchcliffe,S8,1.9481,56761.3781,56763.3262,2,Green
4,Daly,S8,1.9614,56087.3431,56089.3045,2,Green
2,Newgarden,S8,1.9588,57312.4991,57314.4579,2,Green
8,Chilton,S8,1.9572,56067.8556,56069.8128,2,Green
27,Andretti,S8,1.9504,56703.5827,56705.5331,2,Green
83,Kimball,S8,1.9563,56099.1347,56101.091,2,Green
26,Sato,S8,1.9568,56112.6737,56114.6305,2,Green
21,Hildebrand,S8,1.9887,56083.9018,56085.8905,2,Green
12,Power,S8,1.983,57459.7486,57461.7316,2,Green
28,Hunter-Reay,S8,1.9318,56757.5482,56759.48,2,Green
10,Kanaan,S8,1.9549,56841.1865,56843.1414,2,Green
16,Servia,S8,1.9557,56091.6549,56093.6106,2,Green
3,Castroneves,S8,1.9267,57334.6221,57336.5488,2,Green
15,Rahal,S8,1.9367,57087.231,57089.1677,2,Green
98,Rossi,S8,1.9874,56130.8977,56132.8851,2,Green
1,Pagenaud,S8,1.9321,56819.3914,56821.3235,2,Green
20,Pigot,S8,1.9816,56973.0345,56975.0161,2,Green
14,Munoz,S8,1.9669,56141.0066,56142.9735,2,Green
19,Jones,S8,1.982,56686.7391,56688.7211,2,Green
9,Dixon,S8,1.9736,57463.8531,57465.8267,2,Green
18,Gutierrez,S8,2.0357,56816.3316,56818.3673,2,Green
19,Jones,S8,1.9835,56766.3101,56768.2936,3,Green
4,Daly,S8,1.948,56163.7219,56165.6699,3,Green
8,Chilton,S8,1.9785,56152.6575,56154.636,3,Green
27,Andretti,S8,1.9671,56781.0695,56783.0366,3,Green
83,Kimball,S8,1.9777,56176.1457,56178.1234,3,Green
20,Pigot,S8,1.9751,57051.3865,57053.3616,3,Green
14,Munoz,S8,1.9521,56218.1177,56220.0698,3,Green
21,Hildebrand,S8,1.9726,56161.208,56163.1806,3,Green
12,Power,S8,1.9606,57535.91,57537.8706,3,Green
28,Hunter-Reay,S8,1.9588,56836.7075,56838.6663,3,Green
10,Kanaan,S8,1.961,56921.8369,56923.7979,3,Green
16,Servia,S8,1.9808,56168.5908,56170.5716,3,Green
5,Hinchcliffe,S8,1.9335,56838.013,56839.9465,3,Green
3,Castroneves,S8,1.9329,57410.1291,57412.062,3,Green
15,Rahal,S8,1.9244,57163.3605,57165.2849,3,Green
98,Rossi,S8,1.938,56206.33,56208.268,3,Green
1,Pagenaud,S8,1.9224,56899.84,56901.7624,3,Green
7,Aleshin,S8,1.9442,56721.9571,56723.9013,3,Green
26,Sato,S8,1.9499,56193.602,56195.5519,3,Green
21,Hildebrand,S8,1.9721,56239.6729,56241.645,4,Green
28,Hunter-Reay,S8,1.9676,56927.5895,56929.5571,4,Green
16,Servia,S8,1.9753,56251.5964,56253.5717,4,Green
5,Hinchcliffe,S8,1.951,56915.4434,56917.3944,4,Green
2,Newgarden,S8,1.9728,57787.1375,57789.1103,4,Green
27,Andretti,S8,1.9513,56858.1837,56860.135,4,Green
83,Kimball,S8,1.9807,56253.5581,56255.5388,4,Green
19,Jones,S8,2.0011,56844.9696,56846.9707,4,Green
9,Dixon,S8,2.0244,57966.7913,57968.8157,4,Green
18,Gutierrez,S8,1.9887,57275.4532,57277.4419,4,Green
15,Rahal,S8,1.9252,57238.927,57240.8522,4,Green
1,Pagenaud,S8,1.9198,56975.2977,56977.2175,4,Green
7,Aleshin,S8,1.9338,56798.0711,56800.0049,4,Green
3,Castroneves,S8,1.952,57945.4109,57947.3629,5,Green
15,Rahal,S8,1.9508,57319.283,57321.2338,5,Green
5,Hinchcliffe,S8,1.9973,56992.1201,56994.1174,5,Green
4,Daly,S8,2.02,57015.3174,57017.3374,5,Green
8,Chilton,S8,1.9858,56960.3908,56962.3766,5,Green
27,Andretti,S8,1.9713,56935.3547,56937.326,5,Green
20,Pigot,S8,1.9435,57640.2238,57642.1673,5,Green
14,Munoz,S8,1.9752,56833.2238,56835.199,5,Green
1,Pagenaud,S8,1.9306,57056.7565,57058.6871,5,Green
7,Aleshin,S8,1.924,56874.2918,56876.2158,5,Green
26,Sato,S8,1.961,56964.2055,56966.1665,5,Green
12,Power,S8,1.9708,57973.9627,57975.9335,5,Green
28,Hunter-Reay,S8,1.9663,57006.3454,57008.3117,5,Green
10,Kanaan,S8,1.9768,57751.1453,57753.1221,5,Green
19,Jones,S8,1.9995,56925.0182,56927.0177,5,Green
9,Dixon,S8,2.0047,58044.957,58046.9617,5,Green
18,Gutierrez,S8,1.976,57353.9945,57355.9705,5,Green
3,Castroneves,S8,1.9404,58022.7773,58024.7177,6,Green
1,Pagenaud,S8,1.919,57132.235,57134.154,6,Green
26,Sato,S8,1.9514,57042.8911,57044.8425,6,Green
18,Gutierrez,S8,1.9788,57435.3139,57437.2927,6,Green
8,Chilton,S8,1.9612,57037.9821,57039.9433,6,Green
83,Kimball,S8,1.9879,56908.1369,56910.1248,6,Green
20,Pigot,S8,1.9352,57717.2464,57719.1816,6,Green
14,Munoz,S8,1.9861,56912.0535,56914.0396,6,Green
19,Jones,S8,1.9762,57003.4698,57005.446,6,Green
9,Dixon,S8,1.9996,58122.7406,58124.7402,6,Green
21,Hildebrand,S8,1.9957,56695.8457,56697.8414,6,Green
12,Power,S8,1.9465,58051.5542,58053.5007,6,Green
10,Kanaan,S8,1.9658,57829.2483,57831.2141,6,Green
16,Servia,S8,2.0072,56788.5582,56790.5654,6,Green
5,Hinchcliffe,S8,1.9447,57069.2142,57071.1589,6,Green
4,Daly,S8,1.9802,57093.6352,57095.6154,6,Green
3,Castroneves,S8,1.9408,58099.2135,58101.1543,7,Green
15,Rahal,S8,1.9162,57697.3802,57699.2964,7,Green
7,Aleshin,S8,1.9437,57401.4742,57403.4179,7,Green
21,Hildebrand,S8,1.9721,56773.3697,56775.3418,7,Green
12,Power,S8,1.964,58133.6722,58135.6362,7,Green
28,Hunter-Reay,S8,1.9686,58168.6303,58170.5989,7,Green
16,Servia,S8,1.9504,56866.6889,56868.6393,7,Green
5,Hinchcliffe,S8,1.9316,57145.5197,57147.4513,7,Green
2,Newgarden,S8,1.9495,58356.9508,58358.9003,7,Green
8,Chilton,S8,1.9412,57114.7044,57116.6456,7,Green
27,Andretti,S8,1.9703,57494.8211,57496.7914,7,Green
83,Kimball,S8,1.9594,56986.3613,56988.3207,7,Green
9,Dixon,S8,2.023,58201.1984,58203.2214,7,Green
18,Gutierrez,S8,1.997,57514.2259,57516.2229,7,Green
15,Rahal,S8,1.9144,57777.5537,57779.4681,8,Green
1,Pagenaud,S8,1.9881,57993.3637,57995.3518,8,Green
7,Aleshin,S8,1.9066,57477.0124,57478.919,8,Green
14,Munoz,S8,1.9809,57328.1839,57330.1648,8,Green
19,Jones,S8,1.9636,57519.6772,57521.6408,8,Green
9,Dixon,S8,2.0204,58280.7424,58282.7628,8,Green
18,Gutierrez,S8,1.9945,57598.3464,57600.3409,8,Green
5,Hinchcliffe,S8,1.9414,57221.7461,57223.6875,8,Green
4,Daly,S8,1.9812,57647.1336,57649.1148,8,Green
2,Newgarden,S8,1.9467,58433.667,58435.6137,8,Green
27,Andretti,S8,1.9381,57573.0027,57574.9408,8,Green
83,Kimball,S8,1.9602,57063.2556,57065.2158,8,Green
20,Pigot,S8,1.9979,58162.0672,58164.0651,8,Green
26,Sato,S8,1.9739,57770.3643,57772.3382,8,Green
21,Hildebrand,S8,1.9775,56851.1195,56853.097,8,Green
12,Power,S8,2.0031,58210.7017,58212.7048,8,Green
28,Hunter-Reay,S8,1.9566,58248.6372,58250.5938,8,Green
10,Kanaan,S8,1.9762,58423.2907,58425.2669,8,Green
16,Servia,S8,1.9591,56944.0491,56946.0082,8,Green
3,Castroneves,S8,1.966,58396.5591,58398.5251,9,Green
15,Rahal,S8,1.9225,57852.9056,57854.8281,9,Green
20,Pigot,S8,1.9798,58242.9982,58244.978,9,Green
14,Munoz,S8,1.9593,57406.2686,57408.2279,9,Green
19,Jones,S8,1.9887,57601.4392,57603.4279,9,Green
18,Gutierrez,S8,1.9812,57677.5074,57679.4886,9,Green
1,Pagenaud,S8,1.9563,58072.5465,58074.5028,9,Green
28,Hunter-Reay,S8,1.9669,58328.3536,58330.3205,9,Green
16,Servia,S8,1.9626,57021.1484,57023.111,9,Green
4,Daly,S8,1.9683,57725.8792,57727.8475,9,Green
8,Chilton,S8,1.9683,57724.7004,57726.6687,9,Green
27,Andretti,S8,1.9489,57650.3517,57652.3006,9,Green
3,Castroneves,S8,2.007,58475.1418,58477.1488,10,Green
1,Pagenaud,S8,1.9606,58150.4593,58152.4199,10,Green
5,Hinchcliffe,S8,1.9849,58066.0472,58068.0321,10,Green
8,Chilton,S8,1.9795,57802.4251,57804.4046,10,Green
83,Kimball,S8,1.9701,57587.1399,57589.11,10,Green
20,Pigot,S8,1.9559,58321.2699,58323.2258,10,Green
19,Jones,S8,1.9801,57679.0487,57681.0288,10,Green
18,Gutierrez,S8,2.0055,57757.7876,57759.7931,10,Green
7,Aleshin,S8,1.9575,57937.7356,57939.6931,10,Green
26,Sato,S8,1.9751,58102.9928,58104.9679,10,Green
21,Hildebrand,S8,1.9397,57349.9797,57351.9194,10,Green
12,Power,S8,2.0095,58498.1952,58500.2047,10,Green
28,Hunter-Reay,S8,1.9719,58408.8747,58410.8466,10,Green
16,Servia,S8,1.9469,57097.9679,57099.9148,10,Green
4,Daly,S8,1.9768,58372.7569,58374.7337,11,Green
27,Andretti,S8,1.9602,58256.9654,58258.9256,11,Green
83,Kimball,S8,1.9596,57664.8807,57666.8403,11,Green
20,Pigot,S8,1.9848,58400.0098,58401.9946,11,Green
14,Munoz,S8,1.9733,57791.9941,57793.9674,11,Green
15,Rahal,S8,1.9456,58303.9275,58305.8731,11,Green
1,Pagenaud,S8,1.9404,58227.0188,58228.9592,11,Green
26,Sato,S8,1.9679,58183.1978,58185.1657,11,Green
21,Hildebrand,S8,1.9422,57426.0177,57427.9599,11,Green
28,Hunter-Reay,S8,1.9821,58488.5955,58490.5776,11,Green
5,Hinchcliffe,S8,2.0049,58144.1036,58146.1085,11,Green
15,Rahal,S8,1.9395,58381.9932,58383.9327,12,Green
4,Daly,S8,1.9876,58449.1793,58451.1669,12,Green
8,Chilton,S8,1.9785,58191.0387,58193.0172,12,Green
27,Andretti,S8,1.9484,58337.599,58339.5474,12,Green
83,Kimball,S8,1.9883,57743.4981,57745.4864,12,Green
20,Pigot,S8,1.9873,58482.0111,58483.9984,12,Green
19,Jones,S8,2.0326,58137.5152,58139.5478,12,Green
1,Pagenaud,S8,1.9742,58307.8625,58309.8367,12,Green
7,Aleshin,S8,1.9829,58331.1607,58333.1436,12,Green
26,Sato,S8,1.9637,58260.001,58261.9647,12,Green
21,Hildebrand,S8,1.9451,57503.937,57505.8821,12,Green
16,Servia,S8,1.9697,57799.9444,57801.9141,12,Green
5,Hinchcliffe,S8,1.9994,58221.7012,58223.7006,12,Green
18,Gutierrez,S8,2.0265,58158.1424,58160.1689,12,Green
1,Pagenaud,S8,1.9736,58385.8639,58387.8375,13,Green
7,Aleshin,S8,1.9623,58411.6058,58413.5681,13,Green
26,Sato,S8,1.979,58340.5825,58342.5615,13,Green
21,Hildebrand,S8,1.9392,57580.4523,57582.3915,13,Green
16,Servia,S8,1.9538,57876.6359,57878.5897,13,Green
5,Hinchcliffe,S8,1.9986,58299.9437,58301.9423,13,Green
8,Chilton,S8,1.9949,58268.8963,58270.8912,13,Green
27,Andretti,S8,1.9652,58415.8964,58417.8616,13,Green
14,Munoz,S8,1.973,58253.1842,58255.1572,13,Green
18,Gutierrez,S8,2.0023,58238.5048,58240.5071,13,Green
1,Pagenaud,S8,1.9722,58463.7936,58465.7658,14,Green
19,Jones,S8,2.0059,58326.3718,58328.3777,14,Green
18,Gutierrez,S8,1.9932,58318.5099,58320.5031,14,Green
7,Aleshin,S8,1.9636,58490.0052,58491.9688,14,Green
16,Servia,S8,1.9504,57953.5113,57955.4617,14,Green
5,Hinchcliffe,S8,2.0001,58377.5568,58379.5569,14,Green
8,Chilton,S8,1.9904,58347.8137,58349.8041,14,Green
83,Kimball,S8,1.9704,58139.9753,58141.9457,14,Green
14,Munoz,S8,1.9735,58335.8644,58337.8379,14,Green
21,Hildebrand,S8,1.9738,58035.9718,58037.9456,15,Green
5,Hinchcliffe,S8,2.0156,58470.4354,58472.451,15,Green
8,Chilton,S8,2.0151,58427.8285,58429.8436,15,Green
83,Kimball,S8,2.0005,58218.5267,58220.5272,15,Green
14,Munoz,S8,1.978,58413.2406,58415.2186,15,Green
19,Jones,S8,1.9979,58406.4569,58408.4548,15,Green
18,Gutierrez,S8,2.0086,58398.5533,58400.5619,15,Green
21,Hildebrand,S8,1.9727,58114.1377,58116.1104,16,Green
16,Servia,S8,1.9603,58392.2454,58394.2057,16,Green
14,Munoz,S8,1.9764,58494.3357,58496.3121,16,Green
19,Jones,S8,1.9715,58485.5294,58487.5009,16,Green
18,Gutierrez,S8,1.985,58478.6269,58480.6119,16,Green
21,Hildebrand,S8,2.0011,58192.8101,58194.8112,17,Green
16,Servia,S8,1.9436,58468.9829,58470.9265,17,Green
19,Jones,S9,3.8474,56244.9,56248.7474,0,Green
9,Dixon,S9,3.7829,57192.1656,57195.9485,0,Green
2,Newgarden,S9,3.7387,57153.9559,57157.6946,0,Green
8,Chilton,S9,3.7909,55914.5781,55918.369,0,Green
27,Andretti,S9,3.8274,56239.9854,56243.8128,0,Green
83,Kimball,S9,3.7639,55946.4518,55950.2157,0,Green
20,Pigot,S9,3.7948,56816.5161,56820.3109,0,Green
4,Daly,S9,3.862,55930.1837,55934.0457,0,Green
10,Kanaan,S9,3.7508,56686.976,56690.7268,0,Green
16,Servia,S9,3.8258,55936.4905,55940.3163,0,Green
7,Aleshin,S9,3.8036,56187.1863,56190.9899,0,Green
26,Sato,S9,3.8158,55960.5372,55964.353,0,Green
21,Hildebrand,S9,3.9028,55928.9741,55932.8769,0,Green
12,Power,S9,3.8012,57306.7632,57310.5644,0,Green
98,Rossi,S9,3.8225,55979.548,55983.3705,0,Green
3,Castroneves,S9,3.7898,57184.9453,57188.7351,0,Green
10,Kanaan,S9,3.718,56766.9774,56770.6954,1,Green
16,Servia,S9,3.7714,56016.0317,56019.8031,1,Green
14,Munoz,S9,3.8085,56064.1398,56067.9483,1,Green
18,Gutierrez,S9,3.8702,56738.178,56742.0482,1,Green
3,Castroneves,S9,3.7582,57260.8453,57264.6035,1,Green
7,Aleshin,S9,3.777,56263.7146,56267.4916,1,Green
26,Sato,S9,3.7624,56039.0331,56042.7955,1,Green
21,Hildebrand,S9,3.8267,56007.8052,56011.6319,1,Green
12,Power,S9,3.7596,57385.2125,57388.9721,1,Green
83,Kimball,S9,3.7878,56023.7653,56027.5531,1,Green
20,Pigot,S9,3.7899,56896.1486,56899.9385,1,Green
4,Daly,S9,3.7592,56012.3851,56016.1443,1,Green
2,Newgarden,S9,3.7415,57230.5581,57234.2996,1,Green
8,Chilton,S9,3.7671,55992.2982,55996.0653,1,Green
98,Rossi,S9,3.7734,56056.91,56060.6834,1,Green
5,Hinchcliffe,S9,3.7926,56684.8186,56688.6112,1,Green
15,Rahal,S9,3.8015,57011.9349,57015.7364,1,Green
28,Hunter-Reay,S9,3.7938,56682.0509,56685.8447,1,Green
1,Pagenaud,S9,3.7849,56745.7314,56749.5163,1,Green
1,Pagenaud,S9,3.74,56821.3235,56825.0635,2,Green
14,Munoz,S9,3.7791,56142.9735,56146.7526,2,Green
19,Jones,S9,3.8024,56688.7211,56692.5235,2,Green
9,Dixon,S9,3.7522,57465.8267,57469.5789,2,Green
28,Hunter-Reay,S9,3.7572,56759.48,56763.2372,2,Green
15,Rahal,S9,3.7552,57089.1677,57092.9229,2,Green
5,Hinchcliffe,S9,3.7615,56763.3262,56767.0877,2,Green
20,Pigot,S9,3.7851,56975.0161,56978.8012,2,Green
4,Daly,S9,3.7543,56089.3045,56093.0588,2,Green
2,Newgarden,S9,3.7528,57314.4579,57318.2107,2,Green
8,Chilton,S9,3.7518,56069.8128,56073.5646,2,Green
83,Kimball,S9,3.7535,56101.091,56104.8445,2,Green
26,Sato,S9,3.7838,56114.6305,56118.4143,2,Green
21,Hildebrand,S9,3.7922,56085.8905,56089.6827,2,Green
12,Power,S9,3.8149,57461.7316,57465.5465,2,Green
10,Kanaan,S9,3.7356,56843.1414,56846.877,2,Green
16,Servia,S9,3.7473,56093.6106,56097.3579,2,Green
18,Gutierrez,S9,3.8665,56818.3673,56822.2338,2,Green
3,Castroneves,S9,3.7398,57336.5488,57340.2886,2,Green
98,Rossi,S9,3.7991,56132.8851,56136.6842,2,Green
27,Andretti,S9,3.7812,56705.5331,56709.3143,2,Green
5,Hinchcliffe,S9,3.7335,56839.9465,56843.68,3,Green
1,Pagenaud,S9,3.7391,56901.7624,56905.5015,3,Green
7,Aleshin,S9,3.7599,56723.9013,56727.6612,3,Green
15,Rahal,S9,3.7256,57165.2849,57169.0105,3,Green
28,Hunter-Reay,S9,3.7638,56838.6663,56842.4301,3,Green
27,Andretti,S9,3.7731,56783.0366,56786.8097,3,Green
14,Munoz,S9,3.7657,56220.0698,56223.8355,3,Green
19,Jones,S9,3.7749,56768.2936,56772.0685,3,Green
26,Sato,S9,3.7675,56195.5519,56199.3194,3,Green
98,Rossi,S9,3.7685,56208.268,56212.0365,3,Green
3,Castroneves,S9,3.7383,57412.062,57415.8003,3,Green
4,Daly,S9,3.7463,56165.6699,56169.4162,3,Green
83,Kimball,S9,3.7828,56178.1234,56181.9062,3,Green
20,Pigot,S9,3.7771,57053.3616,57057.1387,3,Green
21,Hildebrand,S9,3.7804,56163.1806,56166.961,3,Green
12,Power,S9,3.7842,57537.8706,57541.6548,3,Green
8,Chilton,S9,3.7706,56154.636,56158.4066,3,Green
10,Kanaan,S9,3.7487,56923.7979,56927.5466,3,Green
16,Servia,S9,3.7832,56170.5716,56174.3548,3,Green
15,Rahal,S9,3.7284,57240.8522,57244.5806,4,Green
1,Pagenaud,S9,3.7437,56977.2175,56980.9612,4,Green
7,Aleshin,S9,3.7429,56800.0049,56803.7478,4,Green
9,Dixon,S9,3.8359,57968.8157,57972.6516,4,Green
18,Gutierrez,S9,3.7969,57277.4419,57281.2388,4,Green
5,Hinchcliffe,S9,3.7705,56917.3944,56921.1649,4,Green
27,Andretti,S9,3.763,56860.135,56863.898,4,Green
28,Hunter-Reay,S9,3.7809,56929.5571,56933.338,4,Green
2,Newgarden,S9,3.7828,57789.1103,57792.8931,4,Green
19,Jones,S9,3.7983,56846.9707,56850.769,4,Green
21,Hildebrand,S9,3.7803,56241.645,56245.4253,4,Green
83,Kimball,S9,3.7766,56255.5388,56259.3154,4,Green
16,Servia,S9,3.7875,56253.5717,56257.3592,4,Green
5,Hinchcliffe,S9,3.8144,56994.1174,56997.9318,5,Green
20,Pigot,S9,3.7338,57642.1673,57645.9011,5,Green
12,Power,S9,3.8136,57975.9335,57979.7471,5,Green
28,Hunter-Reay,S9,3.8026,57008.3117,57012.1143,5,Green
10,Kanaan,S9,3.7554,57753.1221,57756.8775,5,Green
19,Jones,S9,3.8073,56927.0177,56930.825,5,Green
4,Daly,S9,3.8455,57017.3374,57021.1829,5,Green
8,Chilton,S9,3.7905,56962.3766,56966.1671,5,Green
27,Andretti,S9,3.7881,56937.326,56941.1141,5,Green
9,Dixon,S9,3.8235,58046.9617,58050.7852,5,Green
18,Gutierrez,S9,3.7695,57355.9705,57359.74,5,Green
3,Castroneves,S9,3.7871,57947.3629,57951.15,5,Green
15,Rahal,S9,3.73,57321.2338,57324.9638,5,Green
1,Pagenaud,S9,3.744,57058.6871,57062.4311,5,Green
7,Aleshin,S9,3.7477,56876.2158,56879.9635,5,Green
26,Sato,S9,3.785,56966.1665,56969.9515,5,Green
14,Munoz,S9,3.7722,56835.199,56838.9712,5,Green
9,Dixon,S9,3.8171,58124.7402,58128.5573,6,Green
18,Gutierrez,S9,3.7576,57437.2927,57441.0503,6,Green
3,Castroneves,S9,3.769,58024.7177,58028.4867,6,Green
26,Sato,S9,3.78,57044.8425,57048.6225,6,Green
21,Hildebrand,S9,3.7977,56697.8414,56701.6391,6,Green
14,Munoz,S9,3.7782,56914.0396,56917.8178,6,Green
1,Pagenaud,S9,3.733,57134.154,57137.887,6,Green
10,Kanaan,S9,3.7579,57831.2141,57834.972,6,Green
16,Servia,S9,3.8049,56790.5654,56794.3703,6,Green
5,Hinchcliffe,S9,3.7629,57071.1589,57074.9218,6,Green
4,Daly,S9,3.7981,57095.6154,57099.4135,6,Green
19,Jones,S9,3.8097,57005.446,57009.2557,6,Green
8,Chilton,S9,3.7681,57039.9433,57043.7114,6,Green
83,Kimball,S9,3.802,56910.1248,56913.9268,6,Green
20,Pigot,S9,3.7268,57719.1816,57722.9084,6,Green
12,Power,S9,3.7874,58053.5007,58057.2881,6,Green
16,Servia,S9,3.7642,56868.6393,56872.4035,7,Green
5,Hinchcliffe,S9,3.7384,57147.4513,57151.1897,7,Green
8,Chilton,S9,3.7292,57116.6456,57120.3748,7,Green
28,Hunter-Reay,S9,3.8055,58170.5989,58174.4044,7,Green
27,Andretti,S9,3.7772,57496.7914,57500.5686,7,Green
83,Kimball,S9,3.7741,56988.3207,56992.0948,7,Green
9,Dixon,S9,3.8667,58203.2214,58207.0881,7,Green
18,Gutierrez,S9,3.7818,57516.2229,57520.0047,7,Green
3,Castroneves,S9,3.7786,58101.1543,58104.9329,7,Green
21,Hildebrand,S9,3.7606,56775.3418,56779.1024,7,Green
12,Power,S9,3.8048,58135.6362,58139.441,7,Green
7,Aleshin,S9,3.7635,57403.4179,57407.1814,7,Green
15,Rahal,S9,3.7208,57699.2964,57703.0172,7,Green
2,Newgarden,S9,3.7864,58358.9003,58362.6867,7,Green
4,Daly,S9,3.7806,57649.1148,57652.8954,8,Green
21,Hildebrand,S9,3.7644,56853.097,56856.8614,8,Green
12,Power,S9,3.831,58212.7048,58216.5358,8,Green
20,Pigot,S9,3.8059,58164.0651,58167.871,8,Green
19,Jones,S9,3.78,57521.6408,57525.4208,8,Green
9,Dixon,S9,3.8746,58282.7628,58286.6374,8,Green
18,Gutierrez,S9,3.7729,57600.3409,57604.1138,8,Green
83,Kimball,S9,3.8061,57065.2158,57069.0219,8,Green
16,Servia,S9,3.7681,56946.0082,56949.7763,8,Green
5,Hinchcliffe,S9,3.7523,57223.6875,57227.4398,8,Green
27,Andretti,S9,3.7529,57574.9408,57578.6937,8,Green
28,Hunter-Reay,S9,3.7899,58250.5938,58254.3837,8,Green
10,Kanaan,S9,3.7836,58425.2669,58429.0505,8,Green
15,Rahal,S9,3.7126,57779.4681,57783.1807,8,Green
1,Pagenaud,S9,3.8311,57995.3518,57999.1829,8,Green
2,Newgarden,S9,3.7707,58435.6137,58439.3844,8,Green
7,Aleshin,S9,3.717,57478.919,57482.636,8,Green
26,Sato,S9,3.7895,57772.3382,57776.1277,8,Green
14,Munoz,S9,3.7698,57330.1648,57333.9346,8,Green
4,Daly,S9,3.7596,57727.8475,57731.6071,9,Green
8,Chilton,S9,3.7515,57726.6687,57730.4202,9,Green
27,Andretti,S9,3.7441,57652.3006,57656.0447,9,Green
15,Rahal,S9,3.735,57854.8281,57858.5631,9,Green
1,Pagenaud,S9,3.7976,58074.5028,58078.3004,9,Green
20,Pigot,S9,3.7747,58244.978,58248.7527,9,Green
19,Jones,S9,3.7795,57603.4279,57607.2074,9,Green
18,Gutierrez,S9,3.7603,57679.4886,57683.2489,9,Green
16,Servia,S9,3.7667,57023.111,57026.8777,9,Green
3,Castroneves,S9,3.7844,58398.5251,58402.3095,9,Green
14,Munoz,S9,3.7494,57408.2279,57411.9773,9,Green
28,Hunter-Reay,S9,3.8085,58330.3205,58334.129,9,Green
5,Hinchcliffe,S9,3.8326,58068.0321,58071.8647,10,Green
19,Jones,S9,3.7624,57681.0288,57684.7912,10,Green
18,Gutierrez,S9,3.7833,57759.7931,57763.5764,10,Green
8,Chilton,S9,3.7523,57804.4046,57808.1569,10,Green
1,Pagenaud,S9,3.7909,58152.4199,58156.2108,10,Green
16,Servia,S9,3.7438,57099.9148,57103.6586,10,Green
83,Kimball,S9,3.7655,57589.11,57592.8755,10,Green
20,Pigot,S9,3.7644,58323.2258,58326.9902,10,Green
3,Castroneves,S9,3.8192,58477.1488,58480.968,10,Green
28,Hunter-Reay,S9,3.795,58410.8466,58414.6416,10,Green
21,Hildebrand,S9,3.7511,57351.9194,57355.6705,10,Green
12,Power,S9,3.8191,58500.2047,58504.0238,10,Green
7,Aleshin,S9,3.7933,57939.6931,57943.4864,10,Green
26,Sato,S9,3.8149,58104.9679,58108.7828,10,Green
26,Sato,S9,3.7823,58185.1657,58188.948,11,Green
14,Munoz,S9,3.7602,57793.9674,57797.7276,11,Green
21,Hildebrand,S9,3.7442,57427.9599,57431.7041,11,Green
